Rank,playerId,playerImageId,Player,playerFullName,pos,teamImageId,teamName,teamShortName,teamAbbrevName,teamId,optaPersonId,firstName,lastName,optaTeamId,leagueId,leagueName,Position,Team,GM,Min,Age,SubOn,SubOff,GWG,SOG,SOTInBox,SOTOBox,BlkdInBox,BlkdOutBox,OFF,OffTgtOBox,OffTgtInBox,PenTaken,PenGoal,ShotDirFK,GoalDirFK,GoalInBx,GoalOBx,GoalOP,GoalHead,OfTgHd,SOTHead,GoalLF,GoalRF,ShotLF,ShotRF,PsOpHfFl,PsOnHfFl,PsAtt,PsOnHfScs,PsOpHfScs,ExpG,Goal,Ast,ExpA,BgChnc,BgChncCrtd,ChncSetPl,ChncOpnPl,Chance,1v1,1v1InBox,Scs1v1InBox,SucflDuels,Success1v1,ThrghBalls,ThrghBlCmp,Touches,DuelLs,FailTackle,SucflTkls,Int,DefTouch,SucflTklPct,Clrnce,HeadClear,Recovery,FlComA3,FlComD3,FlComM3,FlSufA3,FlSufD3,FlSufM3,Offsides,CleanSheet,CrossPunch,ErrGoal,ErrShot,Cleared,KeeperCtch,GoalCncd,GoalCnIBx,GoalCnOBx,PensWon,Saves,SvBody,SvCght,SvClct,SvDive,SvFeet,SvFTip,SvHands,SvInBox,SvOutBox,SvPrdDng,SvPrdSaf,SvReach,SvStand,SvStoop,2ndYellow,Red,Yellow,BgChncFace,Turnover,Disposs,TchsA3,TchsD3,TchsM3,TouchOpBox,PctPassFwd,PassSucPct,PsCmpM3,PsCmpA3,PsCmpD3,PsAttA3,PsAttM3,PsAttD3,AerialSucPct,Aerials,ExpGAg,BgChncGoal,Crosses,DefTouchD3,DefTouchD3,DefTouchM3,DefTouchA3,OpenPlayxG,SetPiecexG,OpenPlayxG,SetPiecexG,NonPenxG,KeyPasses,DefBlocks,xGPerShot,ShotsTotal,CrossScsPct,CrossScsPctOpnPl,PctRegainsWithin6S,RecoveriesOppositionHalf,OpponentPossessionsStartingAndEndingInTheirOwnHalf,ConcededPassesIntoBox,PassesIntoBox,ConcededPassesIntoBox,Season,seasonId,scatterId,scatterExtra
1,4wg2u3zl05ijnwx0wicmwpvpx,276599,C. James,Connor James,Goalkeeper,6925,Edmonton,Edmonton,EDM,73xrv2025rnj0t3y9ayp83bec,184584,Connor,James,6925,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Goalkeeper,Edmonton,23,1999,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,37,419,228,45,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,680,2,0,0,0,6,0.0%,6,0,11,0,0,0,0,4,0,0,4,13,0,1,2,11,33,28,5,0,73,0,2,22,39,6,2,67,48,25,18,29,4,17,11,0,0,1,47,0,0,0,678,2,0,62.8%,65.2%,1,0,272,0,2,417,83.3%,6,29.02,0,0,6,6,0,0,0,0,0,0,0,0,0,-,0,-,-,33.0%,0,467,359,0,359,Canadian Premier League 2021 (Canada),a7m2aoup9b8iaz871b2ep5wr8,a7m2aoup9b8iaz871b2ep5wr8:4wg2u3zl05ijnwx0wicmwpvpx,Canadian Premier League 2021 (Canada)
1,7dbeb4b7em8hmoc7e0begi1yi,765954,M. Velado-Tsegaye,Marcus Velado-Tsegaye,Right Attacking Midfielder,6925,Edmonton,Edmonton,EDM,73xrv2025rnj0t3y9ayp83bec,481630,Marcus,Velado-Tsegaye,6925,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Right Attacking Midfielder,Edmonton,8,336,20,4,4,0,3,2,1,2,0,3,1,2,0,0,0,0,1,0,1,0,1,0,1,0,1,4,15,2,79,25,37,1.99,1,0,0.16,4,0,0,1,1,18,0,0,21,9,0,0,162,36,2,2,3,9,40.0%,2,2,12,3,2,6,4,0,4,0,0,0,0,0,0,0,6,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,8,71,11,80,14,16.5%,78.5%,38,22,2,30,46,3,0.0%,3,0,1,3,4,4,5,0,1.99,0,1.99,0,1.99,1,0,0.25,8,0.33,0.33,32.8%,7,171,126,3,126,Canadian Premier League 2021 (Canada),a7m2aoup9b8iaz871b2ep5wr8,a7m2aoup9b8iaz871b2ep5wr8:7dbeb4b7em8hmoc7e0begi1yi,Canadian Premier League 2021 (Canada)
1,ay1hg91asmcve43pfqesll562,753091,D. Powley,Dylon Powley,Goalkeeper,16614,Atlético Ottawa,Atlético,ATO,dn8tjhuq0bax4dgixqvluhzze,481620,Dylon,Powley,16614,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Goalkeeper,Atlético Ottawa,25,2250,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205,98,806,417,86,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,1098,2,0,0,2,14,-,12,1,27,0,1,0,0,2,0,0,3,6,1,1,10,23,42,41,1,0,86,1,6,43,34,6,1,79,54,32,15,21,6,24,16,0,0,1,59,0,0,0,1092,6,0,62.3%,62.4%,3,0,500,0,6,800,90.9%,11,40.47,0,0,14,14,0,0,0,0,0,0,0,0,0,-,0,-,-,29.8%,0,606,477,8,477,Canadian Premier League 2021 (Canada),a7m2aoup9b8iaz871b2ep5wr8,a7m2aoup9b8iaz871b2ep5wr8:ay1hg91asmcve43pfqesll562,Canadian Premier League 2021 (Canada)
1,cbw3da3l9qi13ludkt9181z9x,233126,A. Musse,Ali Musse,Left Winger,15381,Cavalry,Cavalry,CAV,41ewt71n8fqwy6trsqta1bjvu,173265,Ali,Musse,15381,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Left Winger,Cavalry,5,252,25,2,2,2,5,2,3,0,0,5,4,0,0,0,1,0,2,0,2,0,0,0,1,1,9,1,11,2,61,12,36,1.06,2,0,0.63,1,0,1,4,5,17,2,2,19,9,0,0,134,23,0,4,1,5,44.4%,0,0,16,0,0,0,2,1,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,10,74,15,45,12,19.7%,78.7%,21,20,7,23,29,9,33.3%,3,0,1,8,3,3,1,1,0.97,0.09,0.97,0.09,1.06,5,0,0.11,10,0.13,0,36.3%,7,95,69,6,69,Canadian Premier League 2021 (Canada),a7m2aoup9b8iaz871b2ep5wr8,a7m2aoup9b8iaz871b2ep5wr8:cbw3da3l9qi13ludkt9181z9x,Canadian Premier League 2021 (Canada)
1,dvm23d66qze0kmrzxft68a0ru,242946,M. Arnone,Matthew Arnone,Left Centre Back,16614,Atlético Ottawa,Atlético,ATO,dn8tjhuq0bax4dgixqvluhzze,483640,Matthew,Arnone,16614,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Left Centre Back,Atlético Ottawa,13,1088,27,1,6,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,29,33,614,441,111,0.29,0,0,0.05,0,0,0,1,1,2,1,0,32,1,0,0,742,21,5,9,9,75,87.5%,51,20,35,0,4,1,0,4,1,0,1,0,0,0,0,0,20,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,4,15,417,310,9,38.1%,89.9%,258,4,290,5,288,321,57.1%,21,0,0,0,67,67,8,0,0.06,0.22,0.06,0.22,0.29,1,5,0.06,5,-,-,32.4%,3,367,301,6,301,Canadian Premier League 2021 (Canada),a7m2aoup9b8iaz871b2ep5wr8,a7m2aoup9b8iaz871b2ep5wr8:dvm23d66qze0kmrzxft68a0ru,Canadian Premier League 2021 (Canada)
1,9wsm9vzab3uywb8rox5go6jxm,,E. Ongaro,Easton Ongaro,Centre Forward,6925,Edmonton,Edmonton,EDM,73xrv2025rnj0t3y9ayp83bec,484332,Easton,Ongaro,6925,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Centre Forward,Edmonton,25,1745,23,4,13,2,26,24,2,10,3,14,0,10,1,0,0,0,11,0,10,1,4,3,8,1,27,5,97,12,344,55,180,10.77,11,1,1.71,17,3,1,20,21,47,10,3,93,18,1,0,609,162,10,6,2,25,53.3%,7,3,47,18,0,9,3,1,8,9,3,0,0,0,0,0,30,25,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,50,6,22,351,19,239,108,23.3%,68.3%,114,118,3,172,166,6,38.2%,123,0,8,6,9,9,8,8,7.24,3.53,7.24,3.53,9.98,20,2,0.2,53,0,0,33.2%,31,481,373,33,373,Canadian Premier League 2021 (Canada),a7m2aoup9b8iaz871b2ep5wr8,a7m2aoup9b8iaz871b2ep5wr8:9wsm9vzab3uywb8rox5go6jxm,Canadian Premier League 2021 (Canada)
1,1i7a6katii8fnxncnyun4nyzt,313285,J. Geffrard,Jems Geffrard,Left Centre Back,15376,HFX Wanderers,Wanderers,HFX,5gmx3o5y2oc0i6rowjwtu7jvu,243856,Jems,Geffrard,15376,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Left Centre Back,HFX Wanderers,9,810,27,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,20,392,275,76,0.09,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,469,14,3,6,10,42,75.0%,22,8,38,0,0,4,0,1,6,0,3,0,0,0,0,0,12,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,0,0,7,297,165,4,38.5%,89.5%,140,2,209,3,152,237,41.7%,12,0,0,0,39,39,3,0,0,0.09,0,0.09,0.09,0,7,0.09,1,-,-,35.0%,2,266,202,4,202,Canadian Premier League 2021 (Canada),a7m2aoup9b8iaz871b2ep5wr8,a7m2aoup9b8iaz871b2ep5wr8:1i7a6katii8fnxncnyun4nyzt,Canadian Premier League 2021 (Canada)
1,49rr75teem0kobuhr4cesh756,,M. Farsi,Mohamed Farsi,Right Midfielder,15381,Cavalry,Cavalry,CAV,41ewt71n8fqwy6trsqta1bjvu,484653,Mohamed,Farsi,15381,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Right Midfielder,Cavalry,23,1957,21,2,1,1,6,5,1,3,1,5,1,4,0,0,0,0,1,0,1,0,0,0,0,1,4,7,111,51,909,340,407,1.41,1,1,2.95,2,6,3,20,23,65,7,3,104,25,0,0,1449,108,9,23,17,79,65.3%,21,12,113,3,5,12,12,9,13,6,7,0,0,0,0,0,22,20,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,35,30,17,551,326,572,60,29.7%,82.2%,357,243,147,291,419,199,30.2%,43,0,1,64,52,52,19,8,1.16,0.24,1.16,0.24,1.41,22,1,0.09,15,0.25,0.25,41.0%,37,396,252,64,252,Canadian Premier League 2021 (Canada),a7m2aoup9b8iaz871b2ep5wr8,a7m2aoup9b8iaz871b2ep5wr8:49rr75teem0kobuhr4cesh756,Canadian Premier League 2021 (Canada)
1,5ep5673eihbif5vkbzctjj0x6,,O. Kreim,Omar Kreim,Left Attacking Midfielder,15376,HFX Wanderers,Wanderers,HFX,5gmx3o5y2oc0i6rowjwtu7jvu,484651,Omar,Kreim,15376,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Left Attacking Midfielder,HFX Wanderers,7,202,26,5,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,56,15,27,0.03,0,0,0,0,0,0,0,0,5,0,0,17,2,0,0,92,21,5,4,1,10,52.9%,0,0,8,1,0,2,0,1,5,0,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,3,31,20,41,0,26.8%,75.0%,19,17,6,20,29,7,0.0%,5,0,0,3,8,8,1,1,0,0.03,0,0.03,0.03,0,1,0.03,1,0,0,29.9%,2,170,94,2,94,Canadian Premier League 2021 (Canada),a7m2aoup9b8iaz871b2ep5wr8,a7m2aoup9b8iaz871b2ep5wr8:5ep5673eihbif5vkbzctjj0x6,Canadian Premier League 2021 (Canada)
1,9ciad1fw48orv5aph9o83f6ne,,V. Loturi,Victor Loturi,Central Midfielder,15381,Cavalry,Cavalry,CAV,41ewt71n8fqwy6trsqta1bjvu,482884,Victor,Loturi,15381,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Central Midfielder,Cavalry,24,1364,20,11,5,0,4,2,2,5,2,2,2,0,0,0,0,0,2,0,2,0,0,0,1,1,2,4,73,11,687,322,281,1.07,2,1,0.82,1,0,6,9,15,31,1,0,84,21,3,2,908,80,15,22,23,66,69.8%,5,2,101,6,2,11,0,1,14,0,3,0,0,0,0,0,16,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,23,2,13,230,140,538,19,27.8%,87.8%,389,128,86,154,436,97,30.6%,36,0,1,15,26,26,34,6,0.89,0.18,0.89,0.18,1.07,14,3,0.08,13,0.33,0,39.6%,42,424,271,24,271,Canadian Premier League 2021 (Canada),a7m2aoup9b8iaz871b2ep5wr8,a7m2aoup9b8iaz871b2ep5wr8:9ciad1fw48orv5aph9o83f6ne,Canadian Premier League 2021 (Canada)
1,759r7l0y8jofaf394tnc7ytt6,,P. Amanda,Prince Amanda,Left Attacking Midfielder,6925,Edmonton,Edmonton,EDM,73xrv2025rnj0t3y9ayp83bec,481629,Prince,Amanda,6925,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Left Attacking Midfielder,Edmonton,3,88,20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,18,5,7,0,0,0,0.05,0,0,0,1,1,6,0,0,8,1,0,0,48,15,2,2,2,7,66.7%,1,0,10,0,1,0,0,0,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,17,7,24,0,44.4%,66.7%,6,5,1,6,10,2,28.6%,7,0,0,0,1,1,5,1,0,0,0,0,0,1,1,-,0,-,-,33.3%,2,89,67,2,67,Canadian Premier League 2021 (Canada),a7m2aoup9b8iaz871b2ep5wr8,a7m2aoup9b8iaz871b2ep5wr8:759r7l0y8jofaf394tnc7ytt6,Canadian Premier League 2021 (Canada)
1,b49r3rzzc8069h55znp3a5oq2,,S. Karajovanovic,Stefan Karajovanovic,Centre Forward,15376,HFX Wanderers,Wanderers,HFX,5gmx3o5y2oc0i6rowjwtu7jvu,485044,Stefan,Karajovanovic,15376,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Centre Forward,HFX Wanderers,25,1484,22,11,10,1,20,18,2,3,3,13,2,10,0,0,0,0,1,0,1,0,4,5,0,1,7,17,97,17,388,103,171,5.62,1,2,1.96,9,2,0,20,20,83,18,6,79,32,1,1,765,148,6,14,10,38,40.0%,7,3,62,9,3,2,7,6,6,13,5,0,0,0,0,0,17,10,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,22,6,29,437,91,237,117,24.2%,70.6%,121,126,27,189,166,33,21.1%,38,0,1,45,24,24,8,6,5.06,0.56,5.06,0.56,5.62,18,3,0.14,39,0.2,0.21,32.4%,24,545,396,52,396,Canadian Premier League 2021 (Canada),a7m2aoup9b8iaz871b2ep5wr8,a7m2aoup9b8iaz871b2ep5wr8:b49r3rzzc8069h55znp3a5oq2,Canadian Premier League 2021 (Canada)
1,9u43821bgzomf56br5toaywdm,228185,B. Maan,Baj Maan,Goalkeeper,15377,Forge,Forge,FOR,c2pdzdl3dgf5b0siidn2ay5ii,485988,Baj,Maan,15377,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Goalkeeper,Forge,5,450,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,5,107,83,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,153,1,0,0,1,4,0.0%,3,0,12,0,1,0,0,1,0,0,3,1,0,0,2,2,3,2,1,0,9,1,0,0,7,0,0,8,7,2,4,5,0,1,0,0,0,1,9,0,0,0,153,0,0,44.9%,81.3%,0,0,87,0,0,107,100.0%,1,4.32,0,0,4,4,0,0,0,0,0,0,0,0,0,-,0,-,-,34.9%,0,352,279,0,279,Canadian Premier League 2021 (Canada),a7m2aoup9b8iaz871b2ep5wr8,a7m2aoup9b8iaz871b2ep5wr8:9u43821bgzomf56br5toaywdm,Canadian Premier League 2021 (Canada)
1,8hc7jarsubeafnjlocycejrop,,A. Portal,Alejandro Portal,Right Back,15376,HFX Wanderers,Wanderers,HFX,5gmx3o5y2oc0i6rowjwtu7jvu,485945,Alejandro,Portal,15376,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Right Back,HFX Wanderers,8,646,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,19,283,158,87,0,0,0,0.03,0,0,0,1,1,10,0,0,41,7,0,0,424,40,10,17,4,42,58.7%,11,5,48,1,7,4,0,5,1,0,5,0,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,2,3,52,182,190,4,36.4%,86.6%,124,24,97,28,140,115,14.3%,7,0,0,6,32,32,9,1,0,0,0,0,0,1,0,-,0,0.17,0.17,31.0%,6,217,182,9,182,Canadian Premier League 2021 (Canada),a7m2aoup9b8iaz871b2ep5wr8,a7m2aoup9b8iaz871b2ep5wr8:8hc7jarsubeafnjlocycejrop,Canadian Premier League 2021 (Canada)
1,cfx0kdkw50a9417og40fqqled,195712,R. Thompson,Roger Thompson,Left Centre Back,15382,York United,York,YRK,cqthcpums3aas2tdy0qhlkuwa,160292,Roger,Thompson,15382,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Left Centre Back,York United,9,546,29,2,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,35,15,317,184,83,0.51,0,0,0.37,1,1,0,5,5,0,0,0,31,0,0,0,392,24,4,8,14,42,80.0%,15,10,31,1,1,3,0,0,0,1,2,0,1,0,0,0,8,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,3,13,196,183,4,48.9%,84.2%,127,2,138,3,158,156,59.4%,32,0,0,0,27,27,15,0,0,0.51,0,0.51,0.51,5,2,0.17,3,-,-,31.2%,4,152,148,5,148,Canadian Premier League 2021 (Canada),a7m2aoup9b8iaz871b2ep5wr8,a7m2aoup9b8iaz871b2ep5wr8:cfx0kdkw50a9417og40fqqled,Canadian Premier League 2021 (Canada)
1,1g87lk1nglquvmvpowjfpcpre,,I. Boehmer,Isaac Boehmer,,15380,Pacific,Pacific,PAC,b3436h8h14zw7f1uv6w9vqf6y,468877,Isaac,Boehmer,15380,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,Pacific,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,-,-,39.9%,0,204,122,0,122,Canadian Premier League 2021 (Canada),a7m2aoup9b8iaz871b2ep5wr8,a7m2aoup9b8iaz871b2ep5wr8:1g87lk1nglquvmvpowjfpcpre,Canadian Premier League 2021 (Canada)
1,bh7fb8v7o5wynmapdhlth594a,244703,A. Coupland,Antoine Coupland,Right Midfielder,16614,Atlético Ottawa,Atlético,ATO,dn8tjhuq0bax4dgixqvluhzze,486673,Antoine,Coupland,16614,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Right Midfielder,Atlético Ottawa,14,458,17,8,6,0,7,5,2,0,0,2,1,1,0,0,0,0,1,1,2,0,0,0,2,0,7,2,20,2,149,59,68,2.24,2,0,0.36,4,0,0,5,5,14,0,0,37,8,1,1,261,38,5,5,3,16,66.7%,3,0,34,2,3,3,2,3,12,0,0,0,0,0,0,0,8,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,12,72,37,152,9,25.5%,85.2%,78,33,16,44,89,16,16.7%,12,0,1,1,7,7,8,1,1.79,0.45,1.79,0.45,2.24,5,0,0.25,9,0,0,30.2%,11,596,467,5,467,Canadian Premier League 2021 (Canada),a7m2aoup9b8iaz871b2ep5wr8,a7m2aoup9b8iaz871b2ep5wr8:bh7fb8v7o5wynmapdhlth594a,Canadian Premier League 2021 (Canada)
1,1hwbc5i6pxjdjgx0f88wmqqx,233991,B. John,Evan Brandon John,Left Centre Back,16614,Atlético Ottawa,Atlético,ATO,dn8tjhuq0bax4dgixqvluhzze,244505,Evan Brandon,John,16614,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Left Centre Back,Atlético Ottawa,5,147,26,3,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10,4,65,40,11,0.06,0,0,0.05,0,0,0,1,1,0,0,0,7,0,0,0,77,2,0,2,2,6,100.0%,1,1,4,0,0,2,0,4,0,0,1,0,0,1,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,47,28,1,30.8%,78.5%,20,0,31,0,27,38,100.0%,2,0,0,0,5,5,1,0,0,0.06,0,0.06,0.06,1,0,0.06,1,-,-,26.8%,0,156,125,1,125,Canadian Premier League 2021 (Canada),a7m2aoup9b8iaz871b2ep5wr8,a7m2aoup9b8iaz871b2ep5wr8:1hwbc5i6pxjdjgx0f88wmqqx,Canadian Premier League 2021 (Canada)
1,e6cd4pwmbb7lfatlo8gc8eaj9,52246,José Galán,José Antonio Pedrosa Galán,Central Midfielder,15378,Valour,Valour,VAL,dd2vf0yzjm7jm7cak9tf11sa2,87810,José Antonio,Pedrosa Galán,15378,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Central Midfielder,Valour,10,226,35,9,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,8,184,78,86,0.06,0,1,0.27,0,0,1,3,4,0,0,0,11,0,1,1,226,9,1,4,4,12,62.5%,3,2,17,0,0,4,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,38,39,149,0,26.6%,89.1%,122,20,22,24,134,26,60.0%,5,0,0,8,10,10,2,0,0,0.06,0,0.06,0.06,3,0,0.03,2,0.5,0.6,33.5%,8,239,151,4,151,Canadian Premier League 2021 (Canada),a7m2aoup9b8iaz871b2ep5wr8,a7m2aoup9b8iaz871b2ep5wr8:e6cd4pwmbb7lfatlo8gc8eaj9,Canadian Premier League 2021 (Canada)
1,4yamoy483x9bse6u61gjr08kq,,R. Reyes,Rodrigo Reyes Orozco,Left Centre Back,15378,Valour,Valour,VAL,dd2vf0yzjm7jm7cak9tf11sa2,421426,Rodrigo,Reyes Orozco,15378,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Left Centre Back,Valour,16,1062,20,4,1,0,1,1,0,2,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,34,41,591,408,108,0.69,0,0,0.02,1,0,0,1,1,14,0,0,81,9,0,0,756,36,16,20,14,88,83.7%,36,18,50,1,1,8,0,4,3,1,2,0,0,0,0,0,17,14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,24,0,4,26,461,269,10,31.3%,87.3%,210,8,298,10,233,348,72.5%,40,0,0,0,67,67,19,2,0,0.69,0,0.69,0.69,1,14,0.1,7,-,-,32.6%,3,439,308,2,308,Canadian Premier League 2021 (Canada),a7m2aoup9b8iaz871b2ep5wr8,a7m2aoup9b8iaz871b2ep5wr8:4yamoy483x9bse6u61gjr08kq,Canadian Premier League 2021 (Canada)
1,58nyivtxo1hst7q3wypyjoz1m,241626,M. Umar,Muslim Umar,,6925,Edmonton,Edmonton,EDM,73xrv2025rnj0t3y9ayp83bec,495839,Muslim,Umar,6925,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,Edmonton,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,-,-,24.6%,0,38,22,0,22,Canadian Premier League 2021 (Canada),a7m2aoup9b8iaz871b2ep5wr8,a7m2aoup9b8iaz871b2ep5wr8:58nyivtxo1hst7q3wypyjoz1m,Canadian Premier League 2021 (Canada)
1,8j7qtwahw6x4twl8zjuqtl62,446926,M. Campagna,Matteo Campagna,Right Back,15382,York United,York,YRK,cqthcpums3aas2tdy0qhlkuwa,495815,Matteo,Campagna,15382,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Right Back,York United,3,108,17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,74,43,26,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,85,5,1,1,1,4,50.0%,1,0,10,1,0,0,0,1,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,3,32,50,0,40.5%,93.2%,46,3,20,3,48,23,50.0%,2,0,0,0,3,3,1,0,0,0,0,0,0,0,1,-,0,-,-,32.9%,0,147,201,0,201,Canadian Premier League 2021 (Canada),a7m2aoup9b8iaz871b2ep5wr8,a7m2aoup9b8iaz871b2ep5wr8:8j7qtwahw6x4twl8zjuqtl62,Canadian Premier League 2021 (Canada)
1,dml9hjkoiouefsohkdq6d7z3e,,D. Reas-Do,Dale Reas-Do,,15381,Cavalry,Cavalry,CAV,41ewt71n8fqwy6trsqta1bjvu,495838,Dale,Reas-Do,15381,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,Cavalry,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,-,-,54.5%,0,21,6,0,6,Canadian Premier League 2021 (Canada),a7m2aoup9b8iaz871b2ep5wr8,a7m2aoup9b8iaz871b2ep5wr8:dml9hjkoiouefsohkdq6d7z3e,Canadian Premier League 2021 (Canada)
