Rank,playerId,playerImageId,Player,playerFullName,pos,teamImageId,teamName,teamShortName,teamAbbrevName,teamId,optaPersonId,firstName,lastName,optaTeamId,leagueId,leagueName,Position,Team,GM,Min,Age,SubOn,SubOff,GWG,SOG,SOTInBox,SOTOBox,BlkdInBox,BlkdOutBox,OFF,OffTgtOBox,OffTgtInBox,PenTaken,PenGoal,ShotDirFK,GoalDirFK,GoalInBx,GoalOBx,GoalOP,GoalHead,OfTgHd,SOTHead,GoalLF,GoalRF,ShotLF,ShotRF,PsOpHfFl,PsOnHfFl,PsAtt,PsOnHfScs,PsOpHfScs,ExpG,Goal,Ast,ExpA,BgChnc,BgChncCrtd,ChncSetPl,ChncOpnPl,Chance,1v1,1v1InBox,Scs1v1InBox,SucflDuels,Success1v1,ThrghBalls,ThrghBlCmp,Touches,DuelLs,FailTackle,SucflTkls,Int,DefTouch,SucflTklPct,Clrnce,HeadClear,Recovery,FlComA3,FlComD3,FlComM3,FlSufA3,FlSufD3,FlSufM3,Offsides,CleanSheet,CrossPunch,ErrGoal,ErrShot,Cleared,KeeperCtch,GoalCncd,GoalCnIBx,GoalCnOBx,PensWon,Saves,SvBody,SvCght,SvClct,SvDive,SvFeet,SvFTip,SvHands,SvInBox,SvOutBox,SvPrdDng,SvPrdSaf,SvReach,SvStand,SvStoop,2ndYellow,Red,Yellow,BgChncFace,Turnover,Disposs,TchsA3,TchsD3,TchsM3,TouchOpBox,PctPassFwd,PassSucPct,PsCmpM3,PsCmpA3,PsCmpD3,PsAttA3,PsAttM3,PsAttD3,AerialSucPct,Aerials,ExpGAg,BgChncGoal,Crosses,DefTouchD3,DefTouchD3,DefTouchM3,DefTouchA3,OpenPlayxG,SetPiecexG,OpenPlayxG,SetPiecexG,NonPenxG,KeyPasses,DefBlocks,xGPerShot,ShotsTotal,CrossScsPct,CrossScsPctOpnPl,PctRegainsWithin6S,RecoveriesOppositionHalf,OpponentPossessionsStartingAndEndingInTheirOwnHalf,ConcededPassesIntoBox,PassesIntoBox,ConcededPassesIntoBox,Week,game,Home,Away,Win,Draw,Loss,Date,gameId,opponentId,opponentTeamImageId,oppOptaTeamId,teamFullName,opponentFullName,opponent,score,finalScoreOpponent,gameStatus,Result,scatterId,scatterExtra
886,boaya7r30cknyt3xdvrhg7qad,,A. Selemani,Ahinga Bienvenu Selemani,Centre Forward,15381,Cavalry,Cavalry,CAV,41ewt71n8fqwy6trsqta1bjvu,430299,Ahinga Bienvenu,Selemani,15381,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Centre Forward,Cavalry,1,1,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,7,1,1,0,0,1,100.0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,2,0,0.0%,60.0%,1,2,0,4,1,0,100.0%,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-,0,-,-,41.0%,0,17,14,0,14,,VAL vs CAV,false,true,true,false,false,2021-09-04,bj6a8a2eawwtwc2ef3edqydck,dd2vf0yzjm7jm7cak9tf11sa2,15378,15378,Cavalry,Valour,VAL,1,0,Played,W 1-0,2227611,VAL vs CAV (2021-09-04)
886,boaya7r30cknyt3xdvrhg7qad,,A. Selemani,Ahinga Bienvenu Selemani,Right Midfielder,15381,Cavalry,Cavalry,CAV,41ewt71n8fqwy6trsqta1bjvu,430299,Ahinga Bienvenu,Selemani,15381,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Right Midfielder,Cavalry,1,23,25,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,11,2,6,0.18,0,0,0,0,0,0,0,0,3,0,0,3,2,0,0,18,2,0,0,0,0,-,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,6,3,27.3%,72.7%,4,4,0,7,4,0,100.0%,1,0,0,1,0,0,0,0,0.1,0.08,0.1,0.08,0.18,0,0,0.09,2,0,0,35.3%,0,27,9,3,9,,PAC vs CAV,false,true,false,false,true,2021-09-10,bjjw4au1rwq1m2lx8u20otkpg,b3436h8h14zw7f1uv6w9vqf6y,15380,15380,Cavalry,Pacific,PAC,1,3,Played,L 1-3,2227616,PAC vs CAV (2021-09-10)
886,boaya7r30cknyt3xdvrhg7qad,,A. Selemani,Ahinga Bienvenu Selemani,Centre Forward,15381,Cavalry,Cavalry,CAV,41ewt71n8fqwy6trsqta1bjvu,430299,Ahinga Bienvenu,Selemani,15381,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Centre Forward,Cavalry,1,28,25,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,8,1,5,0.16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,16,9,0,0,0,0,0.0%,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,10,0,6,3,0.0%,75.0%,3,3,0,5,3,0,0.0%,4,0,0,1,0,0,0,0,0.07,0.09,0.07,0.09,0.16,0,0,0.08,2,0,0,48.8%,1,19,3,0,3,,VAL vs CAV,false,true,false,true,false,2021-09-18,bk7mirhmrbnt8vwvbob5zcglw,dd2vf0yzjm7jm7cak9tf11sa2,15378,15378,Cavalry,Valour,VAL,1,1,Played,T 1-1,2227625,VAL vs CAV (2021-09-18)
886,boaya7r30cknyt3xdvrhg7qad,,A. Selemani,Ahinga Bienvenu Selemani,Centre Forward,15381,Cavalry,Cavalry,CAV,41ewt71n8fqwy6trsqta1bjvu,430299,Ahinga Bienvenu,Selemani,15381,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Centre Forward,Cavalry,1,61,25,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,3,0,13,4,6,0.52,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,26,10,0,0,0,0,-,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,12,0,14,3,7.7%,76.9%,6,4,0,6,7,0,25.0%,4,0,1,0,0,0,0,0,0.46,0.05,0.46,0.05,0.52,0,0,0.26,2,-,-,33.3%,0,13,4,0,4,,EDM vs CAV,false,true,true,false,false,2021-09-30,bjuq6kkwgzyd7j8nmg17zo6j8,73xrv2025rnj0t3y9ayp83bec,6925,6925,Cavalry,Edmonton,EDM,3,2,Played,W 3-2,2227620,EDM vs CAV (2021-09-30)
886,d04op4tzgeoxexm5z7vozj4kp,,Richard Luca,Richard Luca Rosa da Silva Sousa,Left Attacking Midfielder,15381,Cavalry,Cavalry,CAV,41ewt71n8fqwy6trsqta1bjvu,226765,Richard Luca,Rosa da Silva Sousa,15381,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Left Attacking Midfielder,Cavalry,1,30,23,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,4,1,1,0.03,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,15,4,1,0,0,1,100.0%,0,0,3,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,9,2,4,2,0.0%,50.0%,0,1,1,3,0,1,0.0%,1,0,0,1,0,0,0,1,0.03,0,0.03,0,0.03,0,0,0.03,1,0,-,38.7%,0,29,11,0,11,,CAV vs YRK,true,false,true,false,false,2021-06-27,18zsrm996v9narfqqbbpqz2ms,cqthcpums3aas2tdy0qhlkuwa,15382,15382,Cavalry,York United,YRK,2,1,Played,W 2-1,2208273,CAV vs YRK (2021-06-27)
886,d04op4tzgeoxexm5z7vozj4kp,,Richard Luca,Richard Luca Rosa da Silva Sousa,Left Winger,15381,Cavalry,Cavalry,CAV,41ewt71n8fqwy6trsqta1bjvu,226765,Richard Luca,Rosa da Silva Sousa,15381,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Left Winger,Cavalry,1,45,23,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,12,4,7,0.03,0,0,0,0,0,0,0,0,2,1,0,3,0,0,0,27,9,0,0,1,1,-,0,0,2,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,0,16,1,16.7%,91.7%,7,4,0,4,8,0,0.0%,2,0,0,0,0,0,1,0,0.03,0,0.03,0,0.03,0,0,0.03,1,-,-,41.9%,2,13,7,0,7,,ATO vs CAV,false,true,true,false,false,2021-07-01,193x4p4nem64u53gfnq0gd444,dn8tjhuq0bax4dgixqvluhzze,16614,16614,Cavalry,Atlético Ottawa,ATO,4,1,Played,W 4-1,2208275,ATO vs CAV (2021-07-01)
886,d04op4tzgeoxexm5z7vozj4kp,,Richard Luca,Richard Luca Rosa da Silva Sousa,Right Winger,15381,Cavalry,Cavalry,CAV,41ewt71n8fqwy6trsqta1bjvu,226765,Richard Luca,Rosa da Silva Sousa,15381,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Right Winger,Cavalry,1,45,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,10,2,4,0,0,0,0,0,0,0,0,0,8,1,1,9,6,0,0,34,4,1,0,0,1,100.0%,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,23,0,11,5,30.0%,60.0%,4,2,0,4,6,0,0.0%,2,0,0,3,0,0,1,0,0,0,0,0,0,0,0,-,0,0,0,44.1%,0,23,12,1,12,,CAV vs FOR,true,false,false,false,true,2021-07-09,19mxfeuhvl92qtawpg4pi1o2c,c2pdzdl3dgf5b0siidn2ay5ii,15377,15377,Cavalry,Forge,FOR,0,2,Played,L 0-2,2208284,CAV vs FOR (2021-07-09)
886,d04op4tzgeoxexm5z7vozj4kp,,Richard Luca,Richard Luca Rosa da Silva Sousa,Left Midfielder,15381,Cavalry,Cavalry,CAV,41ewt71n8fqwy6trsqta1bjvu,226765,Richard Luca,Rosa da Silva Sousa,15381,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Left Midfielder,Cavalry,1,10,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,0,0,1,1,0.0%,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,37.5%,87.5%,0,7,0,8,0,0,-,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-,0,-,-,37.0%,0,24,15,1,15,,HFX vs CAV,false,true,true,false,false,2021-07-17,1kpwxj1pma3k2m9k2zre1avbo,5gmx3o5y2oc0i6rowjwtu7jvu,15376,15376,Cavalry,HFX Wanderers,HFX,2,1,Played,W 2-1,2208293,HFX vs CAV (2021-07-17)
886,d04op4tzgeoxexm5z7vozj4kp,,Richard Luca,Richard Luca Rosa da Silva Sousa,Central Midfielder,15381,Cavalry,Cavalry,CAV,41ewt71n8fqwy6trsqta1bjvu,226765,Richard Luca,Rosa da Silva Sousa,15381,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Central Midfielder,Cavalry,1,19,23,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,13,2,7,0.03,0,0,0,0,0,0,0,0,2,1,0,1,1,0,0,20,1,0,0,0,0,-,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,17,2,1,2,38.5%,69.2%,1,6,2,10,1,2,-,0,0,0,1,0,0,0,0,0.03,0,0.03,0,0.03,0,0,0.03,1,1,1,52.0%,0,6,8,2,8,,CAV vs EDM,true,false,false,true,false,2021-08-29,birwno3cct8yrcw99y5kq855g,73xrv2025rnj0t3y9ayp83bec,6925,6925,Cavalry,Edmonton,EDM,2,2,Played,T 2-2,2227606,CAV vs EDM (2021-08-29)
886,d04op4tzgeoxexm5z7vozj4kp,,Richard Luca,Richard Luca Rosa da Silva Sousa,Right Midfielder,15381,Cavalry,Cavalry,CAV,41ewt71n8fqwy6trsqta1bjvu,226765,Richard Luca,Rosa da Silva Sousa,15381,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Right Midfielder,Cavalry,1,63,23,0,1,0,1,1,0,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,6,0,17,3,8,0.52,0,0,0,1,0,0,0,0,6,1,1,4,3,0,0,35,6,0,0,0,0,-,0,0,5,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,18,3,14,5,47.1%,64.7%,8,2,1,4,12,1,0.0%,1,0,0,1,0,0,0,0,0.52,0,0.52,0,0.52,0,0,0.13,4,1,1,54.3%,0,26,16,0,16,,EDM vs CAV,false,true,true,false,false,2021-09-02,bj0fksdyvqllnl5s5h8ibc1lg,73xrv2025rnj0t3y9ayp83bec,6925,6925,Cavalry,Edmonton,EDM,1,0,Played,W 1-0,2227609,EDM vs CAV (2021-09-02)
886,d04op4tzgeoxexm5z7vozj4kp,,Richard Luca,Richard Luca Rosa da Silva Sousa,Left Midfielder,15381,Cavalry,Cavalry,CAV,41ewt71n8fqwy6trsqta1bjvu,226765,Richard Luca,Rosa da Silva Sousa,15381,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Left Midfielder,Cavalry,1,5,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,-,-,41.0%,0,17,14,0,14,,VAL vs CAV,false,true,true,false,false,2021-09-04,bj6a8a2eawwtwc2ef3edqydck,dd2vf0yzjm7jm7cak9tf11sa2,15378,15378,Cavalry,Valour,VAL,1,0,Played,W 1-0,2227611,VAL vs CAV (2021-09-04)
886,d04op4tzgeoxexm5z7vozj4kp,,Richard Luca,Richard Luca Rosa da Silva Sousa,Right Attacking Midfielder,15381,Cavalry,Cavalry,CAV,41ewt71n8fqwy6trsqta1bjvu,226765,Richard Luca,Rosa da Silva Sousa,15381,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Right Attacking Midfielder,Cavalry,1,67,23,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,10,7,1,0.08,0,0,0,0,0,0,0,0,4,0,0,7,2,0,0,31,6,1,0,0,1,100.0%,0,0,7,0,0,1,1,3,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,12,8,2,10.0%,80.0%,2,1,5,1,3,6,-,0,0,0,2,1,1,0,0,0.08,0,0.08,0,0.08,0,0,0.04,2,0.5,0.5,35.3%,0,27,9,0,9,,PAC vs CAV,false,true,false,false,true,2021-09-10,bjjw4au1rwq1m2lx8u20otkpg,b3436h8h14zw7f1uv6w9vqf6y,15380,15380,Cavalry,Pacific,PAC,1,3,Played,L 1-3,2227616,PAC vs CAV (2021-09-10)
886,d2u788mhyqdacg7m8fwuiwve1,,J. Wilson,Jordan Wilson,Defensive Midfielder,15382,York United,York,YRK,cqthcpums3aas2tdy0qhlkuwa,532451,Jordan,Wilson,15382,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Defensive Midfielder,York United,1,55,29,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,12,4,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,17,4,0,0,0,0,0.0%,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,6,8,0,25.0%,83.3%,5,1,4,1,7,4,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,-,-,42.0%,1,18,16,1,16,,CAV vs YRK,false,true,false,false,true,2021-06-27,18zsrm996v9narfqqbbpqz2ms,41ewt71n8fqwy6trsqta1bjvu,15381,15381,York United,Cavalry,CAV,1,2,Played,L 1-2,2208273,CAV vs YRK (2021-06-27)
886,d2u788mhyqdacg7m8fwuiwve1,,J. Wilson,Jordan Wilson,Right Back,15382,York United,York,YRK,cqthcpums3aas2tdy0qhlkuwa,532451,Jordan,Wilson,15382,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Right Back,York United,1,22,29,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,2,0,8,2,4,0.69,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,10,0,0,0,0,0,-,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,6,1,62.5%,75.0%,3,0,3,0,5,3,100.0%,1,0,1,0,0,0,0,0,0,0.69,0,0.69,0.69,0,0,0.69,1,-,-,42.1%,0,25,16,0,16,,YRK vs PAC,true,false,false,true,false,2021-07-01,196amg7povlgskyxkiv0syqdw,b3436h8h14zw7f1uv6w9vqf6y,15380,15380,York United,Pacific,PAC,2,2,Played,T 2-2,2208276,YRK vs PAC (2021-07-01)
886,d2u788mhyqdacg7m8fwuiwve1,,J. Wilson,Jordan Wilson,Left Centre Back,15382,York United,York,YRK,cqthcpums3aas2tdy0qhlkuwa,532451,Jordan,Wilson,15382,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Left Centre Back,York United,1,39,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,13,7,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,14,0,1,0,0,1,100.0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,0,61.5%,61.5%,2,0,6,0,4,9,-,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-,0,-,-,33.3%,0,9,3,1,3,,YRK vs VAL,true,false,true,false,false,2021-07-08,19ikiqyi1nvumewnbox4kyihg,dd2vf0yzjm7jm7cak9tf11sa2,15378,15378,York United,Valour,VAL,2,1,Played,W 2-1,2208283,YRK vs VAL (2021-07-08)
886,d2u788mhyqdacg7m8fwuiwve1,,J. Wilson,Jordan Wilson,Left Centre Back,15382,York United,York,YRK,cqthcpums3aas2tdy0qhlkuwa,532451,Jordan,Wilson,15382,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Left Centre Back,York United,1,90,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,40,21,9,0,0,0,0,0,0,0,0,0,1,0,0,6,1,0,0,50,2,3,0,2,5,100.0%,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,31,19,0,57.5%,75.0%,13,0,17,0,17,23,66.7%,3,0,0,0,4,4,1,0,0,0,0,0,0,0,1,-,0,-,-,37.9%,0,19,14,1,14,,PAC vs YRK,false,true,false,false,true,2021-07-10,19qzin36d8et3i4nzigj5w8wk,b3436h8h14zw7f1uv6w9vqf6y,15380,15380,York United,Pacific,PAC,0,3,Played,L 0-3,2208286,PAC vs YRK (2021-07-10)
886,d2u788mhyqdacg7m8fwuiwve1,,J. Wilson,Jordan Wilson,Left Centre Back,15382,York United,York,YRK,cqthcpums3aas2tdy0qhlkuwa,532451,Jordan,Wilson,15382,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Left Centre Back,York United,1,90,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,29,17,4,0,0,0,0,0,0,0,0,0,2,0,0,7,1,0,0,45,3,0,2,1,7,100.0%,4,1,11,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,34,11,0,65.5%,72.4%,4,0,17,0,8,21,100.0%,2,0,0,0,7,7,0,0,0,0,0,0,0,0,1,-,0,-,-,48.5%,1,23,18,0,18,,YRK vs CAV,true,false,false,true,false,2021-07-14,1kh3pk0myf0kfk3z8xo0s0kyc,41ewt71n8fqwy6trsqta1bjvu,15381,15381,York United,Cavalry,CAV,0,0,Played,T 0-0,2208290,YRK vs CAV (2021-07-14)
886,d2u788mhyqdacg7m8fwuiwve1,,J. Wilson,Jordan Wilson,Left Centre Back,15382,York United,York,YRK,cqthcpums3aas2tdy0qhlkuwa,532451,Jordan,Wilson,15382,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Left Centre Back,York United,1,90,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,30,15,8,0,0,0,0,0,0,0,0,0,1,0,0,5,1,0,0,37,3,0,1,1,3,50.0%,1,0,8,0,0,2,1,1,0,0,0,0,0,0,0,0,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,4,22,11,1,63.3%,76.7%,7,1,15,1,10,19,100.0%,1,0,0,0,2,2,1,0,0,0,0,0,0,0,0,-,0,-,-,35.4%,1,10,11,0,11,,VAL vs YRK,false,true,false,false,true,2021-07-18,1kyqwhz3edy7fn93842fh4pas,dd2vf0yzjm7jm7cak9tf11sa2,15378,15378,York United,Valour,VAL,0,3,Played,L 0-3,2208296,VAL vs YRK (2021-07-18)
886,d2u788mhyqdacg7m8fwuiwve1,,J. Wilson,Jordan Wilson,Right Centre Back,15382,York United,York,YRK,cqthcpums3aas2tdy0qhlkuwa,532451,Jordan,Wilson,15382,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Right Centre Back,York United,1,90,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,35,24,4,0,0,0,0,0,0,0,0,0,3,0,0,6,2,0,0,48,4,0,1,1,4,50.0%,2,2,5,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,29,17,0,31.4%,80.0%,11,0,17,0,13,22,66.7%,3,0,0,0,3,3,1,0,0,0,0,0,0,0,2,-,0,-,-,34.4%,0,21,21,0,21,,YRK vs EDM,true,false,true,false,false,2021-07-24,1lazjp6w3fu7fcfrnpb63xuz8,73xrv2025rnj0t3y9ayp83bec,6925,6925,York United,Edmonton,EDM,1,0,Played,W 1-0,2208301,YRK vs EDM (2021-07-24)
886,d2u788mhyqdacg7m8fwuiwve1,,J. Wilson,Jordan Wilson,Right Centre Back,15382,York United,York,YRK,cqthcpums3aas2tdy0qhlkuwa,532451,Jordan,Wilson,15382,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Right Centre Back,York United,1,90,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,60,28,18,0,0,0,0,0,0,0,0,0,2,0,0,8,2,0,0,70,1,2,0,3,7,100.0%,2,1,11,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,34,34,0,50.0%,76.7%,23,1,22,2,30,28,100.0%,3,0,0,0,6,6,1,0,0,0,0,0,0,0,0,-,0,-,-,38.2%,2,26,23,0,23,,YRK vs FOR,true,false,false,false,true,2021-07-30,bgsr8gpd1ckfp5c2a5ltbj9jo,c2pdzdl3dgf5b0siidn2ay5ii,15377,15377,York United,Forge,FOR,0,1,Played,L 0-1,2227575,YRK vs FOR (2021-07-30)
886,d2u788mhyqdacg7m8fwuiwve1,,J. Wilson,Jordan Wilson,Right Centre Back,15382,York United,York,YRK,cqthcpums3aas2tdy0qhlkuwa,532451,Jordan,Wilson,15382,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Right Centre Back,York United,1,90,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,19,14,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,31,3,1,2,2,10,50.0%,5,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,27,4,0,42.1%,84.2%,4,0,12,0,4,15,-,0,0,0,0,10,10,0,0,0,0,0,0,0,0,1,-,0,-,-,19.4%,0,27,38,0,38,,FOR vs YRK,false,true,true,false,false,2021-08-04,bhvawu2rjq9katmt23ke32p04,c2pdzdl3dgf5b0siidn2ay5ii,15377,15377,York United,Forge,FOR,1,0,Played,W 1-0,2227592,FOR vs YRK (2021-08-04)
886,d2u788mhyqdacg7m8fwuiwve1,,J. Wilson,Jordan Wilson,Right Centre Back,15382,York United,York,YRK,cqthcpums3aas2tdy0qhlkuwa,532451,Jordan,Wilson,15382,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Right Centre Back,York United,1,90,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,62,42,6,0,0,0,0,0,0,0,0,0,1,0,0,3,1,0,0,67,3,0,0,2,4,-,2,1,3,1,0,2,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,45,22,0,38.7%,77.4%,15,0,33,0,22,40,66.7%,3,0,0,0,4,4,0,0,0,0,0,0,0,0,0,-,0,-,-,30.2%,0,19,25,0,25,,HFX vs YRK,false,true,true,false,false,2021-08-07,bheksvmkt3q1o0qbp2om0ht78,5gmx3o5y2oc0i6rowjwtu7jvu,15376,15376,York United,HFX Wanderers,HFX,3,2,Played,W 3-2,2227581,HFX vs YRK (2021-08-07)
