Rank,playerId,playerImageId,Player,playerFullName,pos,teamImageId,teamName,teamShortName,teamAbbrevName,teamId,optaPersonId,firstName,lastName,optaTeamId,leagueId,leagueName,Position,Team,GM,Min,Age,SubOn,SubOff,GWG,SOG,SOTInBox,SOTOBox,BlkdInBox,BlkdOutBox,OFF,OffTgtOBox,OffTgtInBox,PenTaken,PenGoal,ShotDirFK,GoalDirFK,GoalInBx,GoalOBx,GoalOP,GoalHead,OfTgHd,SOTHead,GoalLF,GoalRF,ShotLF,ShotRF,PsOpHfFl,PsOnHfFl,PsAtt,PsOnHfScs,PsOpHfScs,ExpG,Goal,Ast,ExpA,BgChnc,BgChncCrtd,ChncSetPl,ChncOpnPl,Chance,1v1,1v1InBox,Scs1v1InBox,SucflDuels,Success1v1,ThrghBalls,ThrghBlCmp,Touches,DuelLs,FailTackle,SucflTkls,Int,DefTouch,SucflTklPct,Clrnce,HeadClear,Recovery,FlComA3,FlComD3,FlComM3,FlSufA3,FlSufD3,FlSufM3,Offsides,CleanSheet,CrossPunch,ErrGoal,ErrShot,Cleared,KeeperCtch,GoalCncd,GoalCnIBx,GoalCnOBx,PensWon,Saves,SvBody,SvCght,SvClct,SvDive,SvFeet,SvFTip,SvHands,SvInBox,SvOutBox,SvPrdDng,SvPrdSaf,SvReach,SvStand,SvStoop,2ndYellow,Red,Yellow,BgChncFace,Turnover,Disposs,TchsA3,TchsD3,TchsM3,TouchOpBox,PctPassFwd,PassSucPct,PsCmpM3,PsCmpA3,PsCmpD3,PsAttA3,PsAttM3,PsAttD3,AerialSucPct,Aerials,ExpGAg,BgChncGoal,Crosses,DefTouchD3,DefTouchD3,DefTouchM3,DefTouchA3,OpenPlayxG,SetPiecexG,OpenPlayxG,SetPiecexG,NonPenxG,KeyPasses,DefBlocks,xGPerShot,ShotsTotal,CrossScsPct,CrossScsPctOpnPl,PctRegainsWithin6S,RecoveriesOppositionHalf,OpponentPossessionsStartingAndEndingInTheirOwnHalf,PassesIntoBox,ConcededPassesIntoBox,PassesIntoBox,ConcededPassesIntoBox,null
1,6re5keaha87h6kc01848h53ah,313427,Victor Blasco,Victor Blasco,Left Winger,15380,Pacific,Pacific,PAC,b3436h8h14zw7f1uv6w9vqf6y,243956,Victor,Blasco,15380,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Left Winger,Pacific,25,1586,26,5,13,1,18,8,10,0,4,12,10,1,0,0,5,2,2,4,3,0,0,1,0,6,0,29,127,19,589,162,281,2.90,6,3,3.80,5,6,6,21,27,90,11,6,164,54,2,0,1040,185,15,28,2,50,55.8%,4,1,92,18,8,24,10,6,26,6,3,0,0,0,0,0,30,27,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,49,10,45,427,114,499,56,27.3%,75.2%,261,136,46,212,320,57,45.6%,57,0.00,2,47,20,20,22,8,2.31,0.60,2.31,0.60,2.90,24,0,0.09,34,0.23,0.17,33.8%,35.00,538,51,404,51,404,
1,8dq7nk2ey2r8d8ltgcuqqdlyi,273340,N. Langwa,Ndzemdzela Langwa,Left Back,15376,HFX Wanderers,Wanderers,HFX,5gmx3o5y2oc0i6rowjwtu7jvu,481756,Ndzemdzela,Langwa,15376,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Left Back,HFX Wanderers,19,1281,22,5,2,0,3,2,1,0,0,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,5,1,93,56,479,215,115,0.32,0,0,0.49,0,0,5,5,10,92,4,1,154,56,0,0,1000,118,18,47,14,108,69.1%,20,4,93,4,10,8,5,13,6,1,4,0,0,0,0,0,16,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,18,12,35,187,441,372,19,52.6%,68.9%,148,32,150,53,206,220,75.0%,12,0.00,0,31,92,92,13,3,0.15,0.17,0.15,0.17,0.32,10,0,0.05,6,0.19,0.00,33.5%,13.00,526,20,373,20,373,
1,8qfl6f1hxzl6w4hcyxkv97sru,579816,T. Skublak,Tomasz Skublak,Centre Forward,15376,HFX Wanderers,Wanderers,HFX,5gmx3o5y2oc0i6rowjwtu7jvu,483063,Tomasz,Skublak,15376,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Centre Forward,HFX Wanderers,21,1389,23,6,4,0,13,11,2,6,2,16,6,5,0,0,0,0,1,0,1,0,7,1,0,1,1,20,107,12,400,99,182,4.78,1,1,1.48,8,1,1,19,20,51,8,5,142,27,0,0,698,132,5,13,10,39,72.0%,11,10,44,17,0,15,11,2,28,11,5,0,0,0,0,0,21,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,23,12,31,296,38,364,74,25.8%,70.3%,162,109,10,158,228,14,56.8%,111,0.00,1,4,14,14,19,6,3.89,0.89,3.89,0.89,4.78,19,1,0.13,37,0.25,0.25,33.4%,24.00,545,32,406,32,406,
1,8uqytik44ro3mbkz0s8m163xm,765156,A. Rampersad,Andre Rampersad,Central Midfielder,15376,HFX Wanderers,Wanderers,HFX,5gmx3o5y2oc0i6rowjwtu7jvu,481762,Andre,Rampersad,15376,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Central Midfielder,HFX Wanderers,25,2003,26,3,2,0,6,6,0,2,2,6,4,0,0,0,0,0,1,0,1,0,1,2,0,1,2,7,91,47,921,472,311,0.75,1,1,1.23,0,1,1,19,20,46,0,0,132,35,2,1,1275,99,15,36,35,128,71.8%,40,24,165,6,6,19,3,4,16,0,8,0,1,0,0,0,27,22,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,38,4,29,145,332,798,21,31.7%,85.0%,530,70,183,85,626,210,61.0%,41,0.00,0,3,78,78,45,5,0.39,0.36,0.39,0.36,0.75,19,2,0.05,16,0.33,0.33,33.5%,38.00,601,19,435,19,435,
1,999aky7w22iv11ny6d6w57g4q,765153,C. Oxner,Christian Oxner,Goalkeeper,15376,HFX Wanderers,Wanderers,HFX,5gmx3o5y2oc0i6rowjwtu7jvu,481765,Christian,Oxner,15376,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Goalkeeper,HFX Wanderers,18,1489,24,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,37,397,176,52,0.00,0,0,0.05,0,0,0,1,1,0,0,0,10,0,0,0,595,5,0,0,1,8,0.0%,7,1,9,0,2,0,0,2,0,0,6,15,0,1,3,10,16,14,2,0,43,0,1,14,21,4,0,38,30,13,10,18,1,12,9,0,0,2,28,0,0,0,595,0,0,69.8%,57.4%,0,0,228,0,0,397,81.8%,11,17.84,0,0,8,8,0,0,0.00,0.00,0.00,0.00,0.00,1,0,-,0,-,-,33.2%,0.00,676,5,490,5,490,
1,9bu481g5htyonfco9whsamve2,765150,M. Kourouma,Mohamed Kourouma,Left Midfielder,15376,HFX Wanderers,Wanderers,HFX,5gmx3o5y2oc0i6rowjwtu7jvu,483062,Mohamed,Kourouma,15376,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Left Midfielder,HFX Wanderers,26,1988,30,4,8,1,17,6,11,9,10,32,24,7,1,1,9,0,1,0,0,0,0,0,1,0,45,4,161,64,702,208,269,4.20,1,3,6.82,2,13,24,20,44,50,3,0,123,18,3,2,1285,141,16,40,17,86,66.7%,10,5,169,3,4,15,6,4,19,4,7,0,0,0,0,0,23,17,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,12,37,577,201,507,54,34.5%,67.9%,246,159,72,229,354,119,41.5%,53,0.00,1,156,37,37,31,18,2.27,1.93,2.27,1.93,3.41,41,2,0.06,68,0.28,0.13,33.3%,55.00,604,45,456,45,456,
1,9qv5q55mylztwd5k1wp5z5bvu,765157,R. McCurdy,Ryan McCurdy,Left Centre Back,15380,Pacific,Pacific,PAC,b3436h8h14zw7f1uv6w9vqf6y,482883,Ryan,McCurdy,15380,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Left Centre Back,Pacific,10,744,29,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,42,379,235,61,0.00,0,0,0.00,0,0,0,0,0,4,0,0,42,1,0,0,483,17,5,8,13,64,92.9%,35,8,47,0,5,1,0,2,1,0,2,0,0,0,0,0,10,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,20,2,0,4,316,163,0,45.1%,78.1%,104,3,189,3,146,230,73.5%,34,0.00,0,1,55,55,9,0,0.00,0.00,0.00,0.00,0.00,0,13,-,0,0.00,0.00,32.7%,1.00,429,3,358,3,358,
1,9rwo2uejpeqqkmy6lgacm0ley,765151,L. MacNaughton,Lukas MacNaughton,Right Centre Back,15380,Pacific,Pacific,PAC,b3436h8h14zw7f1uv6w9vqf6y,481367,Lukas,MacNaughton,15380,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Right Centre Back,Pacific,20,1704,26,1,1,0,2,2,0,1,0,3,0,1,0,0,0,0,2,0,0,2,2,2,0,0,0,1,99,50,1048,712,187,1.26,2,0,0.00,3,0,0,0,0,2,0,0,77,2,0,0,1273,59,5,14,29,146,79.2%,95,43,71,5,9,10,0,9,3,0,4,0,0,0,0,0,26,24,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,40,0,1,16,840,417,7,38.9%,85.8%,318,3,578,5,379,664,59.0%,78,0.00,2,2,125,125,21,0,0.09,1.17,0.09,1.17,1.26,0,16,0.21,6,0.50,0.50,35.4%,3.00,450,10,334,10,334,
1,9xntliz4ut9p00wlwc0gd7e95,282250,A. De Carolis,Alex De Carolis,Left Back,15376,HFX Wanderers,Wanderers,HFX,5gmx3o5y2oc0i6rowjwtu7jvu,481759,Alex,De Carolis,15376,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Left Back,HFX Wanderers,17,1246,28,2,4,0,4,0,4,0,1,6,3,2,0,0,3,0,0,0,0,0,0,0,0,0,10,0,89,47,467,198,133,0.45,0,0,0.62,0,0,8,3,11,21,1,0,62,7,0,0,827,71,13,21,14,87,64.2%,34,16,78,2,2,10,0,4,3,1,3,0,0,0,0,0,21,17,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,23,6,11,174,287,366,9,53.1%,70.9%,175,53,103,74,235,158,46.9%,32,0.00,0,20,65,65,19,3,0.19,0.25,0.19,0.25,0.45,11,5,0.04,11,0.25,0.27,33.4%,8.00,606,16,442,16,442,
1,a64n44ysnv4a5napmtzg1o8kq,765149,A. Bona,André Bona,Right Back,15376,HFX Wanderers,Wanderers,HFX,5gmx3o5y2oc0i6rowjwtu7jvu,481766,André,Bona,15376,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Right Back,HFX Wanderers,25,2053,31,3,1,0,3,3,0,4,0,11,1,2,0,0,0,0,0,0,0,0,3,0,0,0,4,7,163,88,831,294,286,1.69,0,0,1.29,2,2,4,11,15,43,1,0,150,21,0,0,1510,107,16,50,32,189,85.7%,76,38,161,6,13,12,2,8,3,2,6,0,1,0,0,0,29,26,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,36,8,22,344,589,577,47,52.0%,69.8%,283,102,195,151,388,292,65.8%,76,0.00,0,37,156,156,31,2,0.45,1.24,0.45,1.24,1.69,15,7,0.09,18,0.16,0.17,33.8%,23.00,633,38,462,38,462,
1,al5jt5ntx6alvfvo3tq1py6i2,765164,Z. Verhoven,Zachary Verhoven,Right Back,15380,Pacific,Pacific,PAC,b3436h8h14zw7f1uv6w9vqf6y,483414,Zachary,Verhoven,15380,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Right Back,Pacific,22,1285,22,10,3,1,9,5,4,5,3,13,4,8,0,0,0,0,1,1,2,0,0,0,0,2,5,17,86,28,381,119,148,2.93,2,2,3.70,4,6,4,16,20,112,13,7,137,62,0,0,897,128,13,32,20,94,62.5%,27,15,91,8,6,12,11,3,10,3,2,0,0,0,0,0,24,22,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,49,30,31,370,205,322,65,47.8%,70.1%,151,63,53,103,191,87,36.8%,19,0.00,2,61,60,60,26,8,2.73,0.19,2.73,0.19,2.93,18,3,0.10,30,0.25,0.20,33.2%,30.00,581,35,443,35,443,
1,awlwtcxwgucwrkpb5lmsqlzsa,765155,K. Iida,Kodai Iida,Centre Attacking Midfielder,15376,HFX Wanderers,Wanderers,HFX,5gmx3o5y2oc0i6rowjwtu7jvu,481761,Kodai,Iida,15376,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Centre Attacking Midfielder,HFX Wanderers,20,1180,26,8,6,0,6,4,2,3,5,5,3,2,0,0,2,0,0,1,1,0,0,0,1,0,5,6,72,17,361,90,182,1.48,1,2,1.38,2,1,6,13,19,43,1,0,73,21,0,0,606,65,5,8,7,21,65.0%,1,1,56,6,0,7,15,8,12,8,4,0,0,0,0,0,15,12,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,10,18,270,54,282,25,31.9%,75.3%,157,93,22,131,200,30,23.5%,17,0.00,0,29,7,7,11,3,1.27,0.21,1.27,0.21,1.48,17,0,0.08,19,0.41,0.30,33.3%,28.00,570,22,399,22,399,
1,crmcclu4jvwxf4x0vzzzk7wx6,765152,K. Ouattara,Kouamé Ouattara,Defensive Midfielder,15376,HFX Wanderers,Wanderers,HFX,5gmx3o5y2oc0i6rowjwtu7jvu,481760,Kouamé,Ouattara,15376,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Defensive Midfielder,HFX Wanderers,5,229,29,2,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,7,97,46,31,0.04,0,0,0.00,0,0,0,0,0,2,0,0,8,2,0,0,124,18,1,2,3,8,60.0%,2,0,12,1,3,7,0,1,1,0,1,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,3,10,30,84,1,37.1%,79.4%,58,2,17,6,69,22,25.0%,4,0.00,0,0,5,5,2,1,0.04,0.00,0.04,0.00,0.04,0,0,0.04,1,-,-,32.3%,3.00,332,3,222,3,222,
1,k4ndnkmqmqnfqi7vjt8itc5x,193092,E. John,Elton John,Central Midfielder,15376,HFX Wanderers,Wanderers,HFX,5gmx3o5y2oc0i6rowjwtu7jvu,214838,Elton,John,15376,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Central Midfielder,HFX Wanderers,18,1435,33,1,4,0,3,2,1,1,3,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,97,45,592,225,225,0.53,0,1,0.34,0,0,1,6,7,6,0,0,93,4,0,0,829,89,15,30,21,94,62.5%,28,15,106,5,3,23,1,4,12,0,3,0,0,1,0,0,18,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,27,2,15,72,215,542,6,38.7%,76.0%,336,28,86,41,429,122,62.8%,43,0.00,0,4,53,53,35,6,0.26,0.27,0.26,0.27,0.53,6,10,0.05,11,0.50,0.50,34.5%,31.00,589,23,416,23,416,
1,1bujk463ltexilqfs1lhy9wwl,128343,J. Golubar,Josip Golubar,Central Midfielder,15378,Valour,Valour,VAL,dd2vf0yzjm7jm7cak9tf11sa2,68500,Josip,Golubar,15378,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Central Midfielder,Valour,3,255,36,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20,4,110,37,49,0.10,0,0,0.96,0,2,0,3,3,5,1,0,12,4,0,0,142,19,2,2,1,6,66.7%,1,1,15,1,1,6,1,0,2,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,41,12,89,7,29.1%,78.2%,56,22,8,29,72,9,20.0%,5,0.00,0,0,2,2,4,0,0.10,0.00,0.10,0.00,0.10,3,0,0.05,2,-,-,37.1%,9.00,66,8,38,8,38,
1,205x3957n6t49iwmb5ztce25m,765402,T. Attardo,Tyler Attardo,Centre Forward,15378,Valour,Valour,VAL,dd2vf0yzjm7jm7cak9tf11sa2,481579,Tyler,Attardo,15378,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Centre Forward,Valour,20,999,19,10,6,1,11,9,2,5,0,9,0,6,0,0,0,0,6,0,4,3,3,4,0,3,3,10,50,9,154,30,65,4.35,6,0,0.71,7,1,2,5,7,21,1,0,42,4,0,0,314,91,6,6,5,26,50.0%,6,5,36,3,0,4,4,0,3,10,2,0,0,0,0,0,20,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,6,15,160,58,96,41,29.9%,61.7%,41,39,15,68,66,20,31.3%,64,0.00,5,10,19,19,4,3,2.72,1.62,2.72,1.62,4.35,7,0,0.17,25,0.20,0.20,33.2%,9.00,381,20,352,20,352,
1,6rj6gpjhz8sk2405943kpii1h,166458,D. Carreiro,Dylan Carreiro,Central Midfielder,15378,Valour,Valour,VAL,dd2vf0yzjm7jm7cak9tf11sa2,167886,Dylan,Carreiro,15378,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Central Midfielder,Valour,23,1441,26,8,6,1,9,3,6,4,6,13,9,3,0,0,3,0,1,1,2,0,0,0,0,2,5,17,119,14,541,153,255,1.29,2,2,2.66,0,4,6,19,25,26,0,0,63,12,1,0,781,85,5,10,4,22,53.6%,2,1,78,3,4,12,10,10,11,8,4,0,0,0,0,0,32,28,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,53,2,23,303,95,383,38,32.7%,75.4%,237,112,59,170,305,66,19.2%,26,0.00,0,32,10,10,10,2,0.98,0.31,0.98,0.31,1.29,23,1,0.04,32,0.22,0.06,33.9%,27.00,583,47,491,47,491,
1,747hedu5glsgajsj7bcc7s8h5,584923,N. Galvis,Nicolás Galvis,Left Midfielder,15378,Valour,Valour,VAL,dd2vf0yzjm7jm7cak9tf11sa2,428049,Nicolás,Galvis,15378,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Left Midfielder,Valour,11,488,23,4,7,0,0,0,0,0,2,5,1,4,0,0,0,0,0,0,0,0,0,0,0,0,4,1,29,18,201,74,80,1.01,0,0,0.22,2,0,1,2,3,15,1,0,22,9,0,0,328,38,2,2,9,16,44.4%,2,0,32,4,2,5,1,2,1,0,2,0,0,0,0,0,8,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,4,13,94,73,161,10,29.9%,76.6%,95,33,26,45,120,36,45.5%,11,0.00,0,12,10,10,5,1,1.01,0.00,1.01,0.00,1.01,3,0,0.14,7,0.17,0.22,34.5%,12.00,431,9,356,9,356,
1,87livipejk1sbferagw91n6c5,131364,A. Mitter,Adam Mitter,Left Centre Back,15378,Valour,Valour,VAL,dd2vf0yzjm7jm7cak9tf11sa2,101092,Adam,Mitter,15378,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Left Centre Back,Valour,20,1513,28,1,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,70,34,620,419,97,0.12,0,0,0.10,0,0,0,2,2,1,0,0,64,1,0,0,760,59,4,13,29,96,63.0%,50,17,46,1,7,15,1,3,3,0,3,0,0,0,0,0,34,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,56,0,1,4,494,262,2,38.7%,83.2%,183,1,332,2,238,380,52.0%,75,0.00,0,0,84,84,12,0,0.00,0.12,0.00,0.12,0.12,2,13,0.12,1,-,-,33.6%,2.00,480,3,394,3,394,
1,882vd5rnobx3xba2sb99k49gp,563931,A. Hojabrpour,Alessandro Hojabrpour,Central Midfielder,15380,Pacific,Pacific,PAC,b3436h8h14zw7f1uv6w9vqf6y,421823,Alessandro,Hojabrpour,15380,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Central Midfielder,Pacific,22,1731,21,2,4,0,2,1,1,2,3,6,2,0,0,0,0,0,0,0,0,0,2,1,0,0,1,3,96,38,907,469,304,0.92,0,0,0.89,1,1,2,10,12,12,0,0,100,7,3,1,1160,88,21,38,20,121,67.8%,41,17,98,5,2,21,1,8,7,1,3,0,0,0,0,0,31,27,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,61,4,10,100,362,698,8,31.6%,85.2%,516,52,205,69,601,237,48.7%,39,0.00,0,4,81,81,38,2,0.16,0.76,0.16,0.76,0.92,12,11,0.07,13,0.50,0.00,32.4%,31.00,546,17,427,17,427,
1,88mbh6n9a49kc8gm8i0peswd1,164550,S. Hoyle,Stephen Hoyle,Centre Forward,15378,Valour,Valour,VAL,dd2vf0yzjm7jm7cak9tf11sa2,481570,Stephen,Hoyle,15378,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Centre Forward,Valour,6,237,28,4,2,0,2,2,0,3,2,3,0,3,0,0,0,0,1,0,1,0,1,0,0,1,1,3,16,2,59,8,33,2.04,1,0,0.12,3,0,1,2,3,4,0,0,9,0,0,0,112,25,0,2,0,2,100.0%,0,0,3,4,0,0,0,0,3,0,0,0,0,0,0,0,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,6,78,2,32,15,23.7%,69.5%,14,26,1,39,19,1,27.8%,18,0.00,1,2,1,1,1,0,2.04,0.00,2.04,0.00,2.04,3,0,0.20,10,0.50,0.50,35.8%,2.00,152,7,113,7,113,
1,9j37dmdxamf5ykbw9l24wlt6,765401,A. Alghamdi,Ahmed Alghamdi,Central Midfielder,15380,Pacific,Pacific,PAC,b3436h8h14zw7f1uv6w9vqf6y,483639,Ahmed,Alghamdi,15380,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Central Midfielder,Pacific,8,330,19,4,4,0,4,1,3,0,3,3,2,0,0,0,0,0,0,1,1,0,0,0,0,1,0,7,26,9,221,88,98,0.34,1,0,0.06,0,0,0,2,2,15,1,1,21,9,0,0,285,23,2,7,1,13,75.0%,3,1,13,0,1,3,0,0,2,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,5,69,57,159,5,32.1%,84.2%,122,30,34,39,143,39,16.7%,6,0.00,0,0,7,7,3,3,0.26,0.08,0.26,0.08,0.34,2,0,0.03,10,-,-,32.9%,4.00,196,5,155,5,155,
1,ch0vd8g5cgce7fsamp5nwjbp,232808,D. Sacramento,Dylan Sacramento,Centre Attacking Midfielder,15378,Valour,Valour,VAL,dd2vf0yzjm7jm7cak9tf11sa2,226900,Dylan,Sacramento,15378,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Centre Attacking Midfielder,Valour,18,1136,26,6,8,0,6,3,3,1,4,14,9,5,0,0,1,0,0,1,1,0,0,0,0,1,3,17,102,28,467,130,207,1.47,1,1,0.71,1,0,0,16,16,35,6,1,71,13,3,1,716,92,10,19,11,51,65.9%,10,6,75,9,3,10,6,3,12,1,2,0,0,0,0,0,19,16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,8,16,235,85,396,23,34.7%,72.2%,212,93,32,131,288,48,24.2%,33,0.00,0,16,24,24,20,7,1.32,0.14,1.32,0.14,1.47,15,1,0.06,25,0.31,0.29,34.9%,32.00,446,24,338,24,338,
1,dl4wkt9bhput0z1sikhu15562,656285,F. Peña,Federico Peña,Right Midfielder,15378,Valour,Valour,VAL,dd2vf0yzjm7jm7cak9tf11sa2,483117,Federico,Peña,15378,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Right Midfielder,Valour,8,315,21,5,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,10,107,45,32,0.07,0,0,0.85,0,2,0,2,2,11,0,0,14,6,0,0,192,30,0,1,4,11,9.1%,6,2,16,1,2,1,1,3,1,2,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,0,6,43,61,88,3,42.1%,72.0%,45,11,21,18,58,31,37.5%,8,0.00,0,8,9,9,2,0,0.07,0.00,0.07,0.00,0.07,2,4,0.03,2,0.25,0.29,33.5%,1.00,262,7,209,7,209,
1,ej15pecwc8l11pif9je6mo962,765868,S. Firth,Scott Firth,Central Midfielder,15376,HFX Wanderers,Wanderers,HFX,5gmx3o5y2oc0i6rowjwtu7jvu,481763,Scott,Firth,15376,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Central Midfielder,HFX Wanderers,8,287,20,6,0,0,2,0,2,0,1,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,10,5,108,52,41,0.19,0,0,0.06,0,0,0,1,1,2,0,0,12,0,0,0,159,15,7,2,4,16,81.8%,3,1,15,0,0,1,0,0,1,0,0,0,0,0,0,0,7,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,8,24,44,91,1,36.1%,86.1%,61,9,23,9,71,28,50.0%,4,0.00,0,8,11,11,5,0,0.00,0.19,0.00,0.19,0.19,1,1,0.05,4,0.00,-,33.3%,3.00,530,3,393,3,393,
1,11228m951oqcoir09sjjuep61,244523,S. Furlano,Steven Furlano,Central Midfielder,15382,York United,York,YRK,cqthcpums3aas2tdy0qhlkuwa,244374,Steven,Furlano,15382,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Central Midfielder,York United,15,517,23,11,2,0,1,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,42,15,225,96,72,0.10,0,2,1.06,0,2,1,8,9,6,2,0,28,2,0,0,325,34,6,9,10,31,83.3%,6,3,24,4,2,9,1,0,3,0,0,0,0,0,0,0,11,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,14,0,6,58,74,193,10,39.1%,74.7%,122,16,30,23,159,43,53.3%,15,0.00,0,12,19,19,8,4,0.03,0.08,0.03,0.08,0.10,7,2,0.03,3,0.42,0.50,32.8%,8.00,497,10,381,10,381,
1,1bkqn5mbepc2i02kefcgdgiy1,322149,C. Patiño,Carlos Patiño,Central Midfielder,15381,Cavalry,Cavalry,CAV,41ewt71n8fqwy6trsqta1bjvu,243972,Carlos,Patiño,15381,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Central Midfielder,Cavalry,11,320,25,8,2,0,2,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,19,1,122,34,68,0.82,0,1,0.28,1,0,2,3,5,15,0,0,32,8,0,0,238,31,3,6,5,15,75.0%,1,0,33,5,1,6,3,2,8,0,1,0,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,9,113,20,105,7,31.1%,83.6%,56,39,7,48,66,8,33.3%,6,0.00,0,23,5,5,6,4,0.76,0.06,0.76,0.06,0.82,4,1,0.20,4,0.22,0.18,42.9%,12.00,475,7,328,7,328,
