Rank,playerId,playerImageId,Player,playerFullName,pos,teamImageId,teamName,teamShortName,teamAbbrevName,teamId,optaPersonId,firstName,lastName,optaTeamId,leagueId,leagueName,Position,Team,GM,Min,Age,SubOn,SubOff,GWG,SOG,SOTInBox,SOTOBox,BlkdInBox,BlkdOutBox,OFF,OffTgtOBox,OffTgtInBox,PenTaken,PenGoal,ShotDirFK,GoalDirFK,GoalInBx,GoalOBx,GoalOP,GoalHead,OfTgHd,SOTHead,GoalLF,GoalRF,ShotLF,ShotRF,PsOpHfFl,PsOnHfFl,PsAtt,PsOnHfScs,PsOpHfScs,ExpG,Goal,Ast,ExpA,BgChnc,BgChncCrtd,ChncSetPl,ChncOpnPl,Chance,1v1,1v1InBox,Scs1v1InBox,SucflDuels,Success1v1,ThrghBalls,ThrghBlCmp,Touches,DuelLs,FailTackle,SucflTkls,Int,DefTouch,SucflTklPct,Clrnce,HeadClear,Recovery,FlComA3,FlComD3,FlComM3,FlSufA3,FlSufD3,FlSufM3,Offsides,CleanSheet,CrossPunch,ErrGoal,ErrShot,Cleared,KeeperCtch,GoalCncd,GoalCnIBx,GoalCnOBx,PensWon,Saves,SvBody,SvCght,SvClct,SvDive,SvFeet,SvFTip,SvHands,SvInBox,SvOutBox,SvPrdDng,SvPrdSaf,SvReach,SvStand,SvStoop,2ndYellow,Red,Yellow,BgChncFace,Turnover,Disposs,TchsA3,TchsD3,TchsM3,TouchOpBox,PctPassFwd,PassSucPct,PsCmpM3,PsCmpA3,PsCmpD3,PsAttA3,PsAttM3,PsAttD3,AerialSucPct,Aerials,ExpGAg,BgChncGoal,Crosses,DefTouchD3,DefTouchD3,DefTouchM3,DefTouchA3,OpenPlayxG,SetPiecexG,OpenPlayxG,SetPiecexG,NonPenxG,KeyPasses,DefBlocks,xGPerShot,ShotsTotal,CrossScsPct,CrossScsPctOpnPl,PctRegainsWithin6S,RecoveriesOppositionHalf,OpponentPossessionsStartingAndEndingInTheirOwnHalf,PassesIntoBox,ConcededPassesIntoBox,PassesIntoBox,ConcededPassesIntoBox,null
1,6qm5qftpaq8l38b3irrum4bqi,572643,R. Garcia,Raphaël Garcia,Left Back,15378,Valour,Valour,VAL,dd2vf0yzjm7jm7cak9tf11sa2,425633,Raphaël,Garcia,15378,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Left Back,Valour,1,26,21,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,3,3,0.25,0,0,0.00,1,0,0,0,0,0,0,0,2,0,0,0,14,2,2,0,1,4,66.7%,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,6,5,1,33.3%,100.0%,3,2,1,2,3,1,0.0%,1,0.00,0,0,2,2,2,0,0.25,0.00,0.25,0.00,0.25,0,0,0.25,1,-,-,34.6%,1.00,61,0,49,0,49,
1,bxbh5i1uqhe22e2cft5x6fl2i,765154,C. N'Sa,Chrisnovic N'Sa,Right Back,15376,HFX Wanderers,Wanderers,HFX,5gmx3o5y2oc0i6rowjwtu7jvu,425644,Chrisnovic,N'Sa,15376,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Right Back,HFX Wanderers,9,738,22,1,2,0,0,0,0,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,40,26,240,82,92,0.17,0,0,0.06,0,0,0,1,1,20,0,0,59,11,1,0,510,40,7,16,17,66,82.1%,23,8,37,2,3,5,6,8,3,1,2,0,0,0,0,0,9,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,12,134,181,195,8,45.8%,72.5%,83,40,51,49,117,74,47.1%,17,0.00,0,17,52,52,11,3,0.12,0.05,0.12,0.05,0.17,1,4,0.06,3,0.06,0.06,33.3%,7.00,237,9,158,9,158,
1,76lz7mhivihluvwrvf2rmdlnt,563929,J. Ruby,Jake Ruby,Right Back,15376,HFX Wanderers,Wanderers,HFX,5gmx3o5y2oc0i6rowjwtu7jvu,421816,Jake,Ruby,15376,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Right Back,HFX Wanderers,8,312,20,5,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,26,12,134,51,45,0.20,0,0,0.02,0,0,1,0,1,4,0,0,32,2,0,0,250,17,7,6,6,32,65.0%,10,7,25,0,2,3,2,6,1,1,0,0,1,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,2,63,97,90,7,43.3%,71.6%,40,24,32,33,54,47,80.0%,10,0.00,0,3,25,25,6,1,0.20,0.00,0.20,0.00,0.20,1,1,0.07,3,0.00,0.00,33.3%,3.00,237,5,158,5,158,
1,81ggmgps5zcnafmhlv9f0osiy,573745,A. Caceres,Antony Caceres,Right Attacking Midfielder,6925,Edmonton,Edmonton,EDM,73xrv2025rnj0t3y9ayp83bec,425687,Antony,Caceres,6925,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Right Attacking Midfielder,Edmonton,7,248,21,5,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,75,24,43,0.07,0,1,1.11,0,1,0,4,4,13,1,0,21,4,0,0,129,14,2,6,1,12,80.0%,2,1,10,3,0,1,3,1,1,0,0,0,0,0,0,0,7,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,2,51,16,62,11,21.3%,89.3%,35,24,8,28,39,8,100.0%,4,0.00,0,2,5,5,7,0,0.07,0.00,0.07,0.00,0.07,3,0,0.07,1,0.50,0.50,31.8%,1.00,133,7,104,7,104,
1,zrowi3rzq9fndgtn1qozene1,563932,J. Hernández,José Hernández,Centre Forward,15381,Cavalry,Cavalry,CAV,41ewt71n8fqwy6trsqta1bjvu,421828,José,Hernández,15381,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Centre Forward,Cavalry,3,102,20,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,33,6,21,0.03,0,0,0.44,0,1,0,2,2,0,0,0,10,0,0,0,63,21,1,3,0,7,66.7%,3,2,5,3,1,1,0,0,2,2,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,8,26,10,27,4,42.4%,81.8%,14,10,3,12,18,3,36.4%,11,0.00,0,1,6,6,1,0,0.00,0.03,0.00,0.03,0.03,2,0,0.03,1,0.00,0.00,49.6%,3.00,89,1,61,1,61,
1,92cutl9629yad2jm1srr6rzzd,559246,Y. Le Bourhis,Yohan Le Bourhis,Left Centre Back,15378,Valour,Valour,VAL,dd2vf0yzjm7jm7cak9tf11sa2,421830,Yohan,Le Bourhis,15378,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Left Centre Back,Valour,1,90,21,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,4,5,36,20,7,0.47,1,0,0.00,1,0,0,0,0,0,0,0,4,0,0,0,44,3,0,0,0,1,-,1,0,4,1,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,6,32,6,4,58.3%,75.0%,5,0,22,2,6,28,66.7%,6,0.00,1,0,1,1,0,0,0.00,0.47,0.00,0.47,0.47,0,1,0.23,2,-,-,34.1%,0.00,104,2,70,2,70,
1,cu34wwcs8ozsglt7gew3p7sh5,559237,T. Mohammed,Terique Mohammed,Left Back,6925,Edmonton,Edmonton,EDM,73xrv2025rnj0t3y9ayp83bec,421817,Terique,Mohammed,6925,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Left Back,Edmonton,5,304,21,2,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,16,6,92,36,34,0.05,0,1,0.07,0,0,0,1,1,6,1,0,26,2,1,0,206,25,4,10,4,30,63.6%,11,5,14,2,2,5,1,6,1,0,0,0,0,0,0,0,7,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7,2,3,46,88,72,5,41.3%,76.1%,34,15,21,17,42,33,50.0%,4,0.00,0,10,26,26,4,0,0.00,0.05,0.00,0.05,0.05,0,1,0.05,1,0.20,0.20,31.7%,0.00,97,2,74,2,74,
1,6byiub7o0uwogoc24p79vx6ju,649805,C. Carter,Chance Carter,Defensive Midfielder,6925,Edmonton,Edmonton,EDM,73xrv2025rnj0t3y9ayp83bec,425685,Chance,Carter,6925,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Defensive Midfielder,Edmonton,6,203,19,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,90,39,39,0.03,0,0,0.12,0,0,0,2,2,2,0,0,12,1,0,0,121,11,1,5,5,13,75.0%,2,0,14,1,2,3,0,0,2,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,2,19,28,74,2,28.9%,86.7%,51,12,15,15,58,17,100.0%,3,0.00,0,0,7,7,5,1,0.03,0.00,0.03,0.00,0.03,2,0,0.03,1,-,-,31.8%,4.00,133,3,104,3,104,
1,f1qvh9qszr743tj8zb3kcvaei,639420,M. de Brienne,Matteo de Brienne,,16614,Atlético Ottawa,Atlético,ATO,dn8tjhuq0bax4dgixqvluhzze,437691,Matteo,de Brienne,16614,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,Atlético Ottawa,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0,0,0,0,0,0,-,0,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,-,0,-,-,34.2%,0.00,137,0,118,0,118,
1,c11tg3waak6my0tyjpq9qeuzu,635204,G. Facchineri,Gianfranco Facchineri,Left Centre Back,16614,Atlético Ottawa,Atlético,ATO,dn8tjhuq0bax4dgixqvluhzze,438073,Gianfranco,Facchineri,16614,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Left Centre Back,Atlético Ottawa,5,206,18,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,5,53,27,16,0.04,0,0,0.00,0,0,0,0,0,1,0,0,12,0,0,0,89,9,1,8,2,21,75.0%,10,7,8,0,3,2,0,2,0,0,0,0,0,0,0,0,7,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,10,42,37,1,54.7%,81.1%,23,4,16,4,28,21,100.0%,1,0.00,0,0,17,17,4,0,0.00,0.04,0.00,0.04,0.04,0,1,0.04,1,-,-,34.2%,0.00,137,0,118,0,118,
1,btd38hasv7hxy5bw4g43ymhyi,656000,M. Mohsen,Montther Mohsen,Left Winger,15377,Forge,Forge,FOR,c2pdzdl3dgf5b0siidn2ay5ii,447302,Montther,Mohsen,15377,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Left Winger,Forge,3,208,20,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,42,14,21,0.00,0,0,1.27,0,2,1,2,3,6,0,0,19,5,0,0,101,12,0,4,1,10,50.0%,3,0,6,0,0,0,5,3,2,1,1,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,49,22,30,5,38.1%,83.3%,15,13,7,16,16,10,0.0%,2,0.00,0,9,7,7,2,1,0.00,0.00,0.00,0.00,0.00,3,0,-,0,0.22,0.20,34.4%,1.00,159,3,119,3,119,
1,5gyjio4tvbg4ahjzoass6lxey,501624,I. Halley,Ijah Halley,Right Midfielder,15382,York United,York,YRK,cqthcpums3aas2tdy0qhlkuwa,442776,Ijah,Halley,15382,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Right Midfielder,York United,4,157,19,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,9,1,40,7,23,0.12,0,0,0.21,0,0,0,3,3,14,1,0,14,2,0,0,83,17,1,1,0,4,66.7%,1,1,7,4,0,1,1,1,5,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,1,50,8,25,7,15.0%,75.0%,11,16,3,24,12,4,75.0%,4,0.00,0,3,2,2,2,0,0.12,0.00,0.12,0.00,0.12,3,0,0.06,2,0.33,0.33,35.4%,3.00,115,5,94,5,94,
1,28s4e8xbplnxxbi8dx7544g2y,244521,G. Wiethaeuper-Balbinotti,Gabriel Wiethaeuper-Balbinotti,Centre Forward,15377,Forge,Forge,FOR,c2pdzdl3dgf5b0siidn2ay5ii,425652,Gabriel,Wiethaeuper-Balbinotti,15377,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Centre Forward,Forge,6,203,22,3,3,0,1,1,0,0,0,4,1,3,0,0,0,0,0,0,0,0,2,0,0,0,0,3,11,3,36,9,13,0.57,0,0,0.00,1,0,0,0,0,3,1,0,10,2,0,0,66,25,0,2,1,4,100.0%,1,0,3,3,0,5,0,0,3,3,1,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,6,32,4,30,9,27.8%,61.1%,17,5,0,12,22,2,28.6%,14,0.00,0,0,2,2,0,2,0.57,0.00,0.57,0.00,0.57,0,0,0.11,5,-,-,37.4%,2.00,201,5,150,5,150,
1,549bk4ar8s05kzy78wi86one2,311717,A. Marshsall,Alex Marshall,Right Attacking Midfielder,15376,HFX Wanderers,Wanderers,HFX,5gmx3o5y2oc0i6rowjwtu7jvu,425739,Alex,Marshall,15376,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Right Attacking Midfielder,HFX Wanderers,11,583,23,6,3,0,2,1,1,0,1,5,5,0,0,0,1,0,0,0,0,0,0,0,0,0,6,1,37,8,178,42,91,0.36,0,2,0.98,0,2,1,5,6,18,0,0,49,13,4,2,308,43,3,7,4,16,71.4%,2,0,37,5,5,4,4,7,6,1,2,0,0,0,0,0,7,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,14,138,53,117,11,35.4%,74.7%,65,50,18,69,83,26,60.0%,15,0.00,0,18,10,10,2,4,0.24,0.13,0.24,0.13,0.36,4,1,0.05,8,0.11,0.14,33.3%,7.00,237,22,158,22,158,
1,37pbdttxfaqvayoufo0q0dxey,672862,D. Abzi,Diyaeddine Abzi,Left Back,15382,York United,York,YRK,cqthcpums3aas2tdy0qhlkuwa,453335,Diyaeddine,Abzi,15382,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Left Back,York United,5,438,22,0,3,0,2,2,0,2,2,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1,32,16,156,49,59,0.44,0,0,0.47,0,0,0,7,7,19,4,2,23,7,0,0,306,27,2,6,7,25,72.7%,8,1,29,1,4,0,3,3,0,0,2,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,7,109,94,103,15,34.0%,69.2%,49,29,30,41,63,52,50.0%,4,0.00,0,20,19,19,3,3,0.35,0.09,0.35,0.09,0.44,7,0,0.04,11,0.20,0.18,38.2%,3.00,93,9,73,9,73,
1,ahyd5vf8f8cyoiefm8hsimzu1,309831,João Morelli,João Morelli Neto,Centre Attacking Midfielder,15376,HFX Wanderers,Wanderers,HFX,5gmx3o5y2oc0i6rowjwtu7jvu,204540,João,Morelli Neto,15376,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Centre Attacking Midfielder,HFX Wanderers,9,561,24,1,5,2,7,5,2,2,4,4,4,0,2,2,2,0,4,0,2,0,0,1,1,3,4,6,53,3,188,54,78,2.87,4,1,0.34,4,0,1,6,7,16,0,0,31,10,0,0,317,44,2,2,3,9,40.0%,2,0,27,4,3,6,2,3,7,2,0,0,0,0,0,0,11,9,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11,2,11,135,22,160,13,33.5%,70.2%,86,40,6,60,117,11,35.3%,17,0.00,3,18,4,4,2,3,1.13,1.74,1.13,1.74,1.30,6,0,0.17,17,0.22,0.00,34.7%,7.00,196,14,121,14,121,
1,bmibmsnkr8oa6ckm2y0g30d05,281059,J. Dunstan,Jordan Dunstan,Left Back,15377,Forge,Forge,FOR,c2pdzdl3dgf5b0siidn2ay5ii,446572,Jordan,Dunstan,15377,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Left Back,Forge,6,254,27,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,10,105,51,29,0.00,0,0,0.03,0,0,1,0,1,3,0,0,17,2,0,0,166,17,1,3,6,23,66.7%,13,10,6,3,3,1,0,1,1,0,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,32,75,59,3,53.3%,76.2%,36,8,36,10,43,52,68.8%,16,0.00,0,2,14,14,8,1,0.00,0.00,0.00,0.00,0.00,1,1,-,0,0.00,0.00,36.7%,2.00,211,3,154,3,154,
1,ex56fczses29ox8kg1fvaodm1,329357,Viti,Víctor Martínez Manrique,Central Midfielder,16614,Atlético Ottawa,Atlético,ATO,dn8tjhuq0bax4dgixqvluhzze,469158,Víctor,Martínez Manrique,16614,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Central Midfielder,Atlético Ottawa,6,540,23,0,0,1,4,2,2,0,0,3,1,1,0,0,1,0,1,0,0,0,1,0,0,1,2,4,40,13,246,112,81,0.91,1,0,0.00,1,0,0,0,0,12,0,0,26,7,0,0,326,35,3,7,9,25,47.6%,6,4,29,3,1,8,1,1,3,0,2,0,0,0,0,0,10,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,15,0,4,29,108,189,5,37.0%,78.5%,124,9,60,12,155,79,50.0%,8,0.00,1,2,13,13,10,2,0.14,0.77,0.14,0.77,0.91,0,5,0.13,7,0.00,0.00,34.2%,8.00,137,5,118,5,118,
1,c760g3hvhvi7nra7gpdrynn1m,723161,J. Altobelli,Julian Altobelli,,15382,York United,York,YRK,cqthcpums3aas2tdy0qhlkuwa,463241,Julian,Altobelli,15382,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,York United,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0,0,0,0,0,0,-,0,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,-,0,-,-,32.1%,0.00,55,0,53,0,53,
1,32fe58rlsvv1h3qthbhol08yy,765161,A. Novak,Anthony Joseph Novak,Centre Forward,15377,Forge,Forge,FOR,c2pdzdl3dgf5b0siidn2ay5ii,481846,Anthony Joseph,Novak,15377,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Centre Forward,Forge,9,381,26,5,4,0,6,6,0,1,0,2,0,2,0,0,0,0,2,0,2,0,1,0,1,1,4,3,16,3,99,29,51,2.57,2,0,0.17,3,0,0,3,3,7,2,1,20,4,0,0,166,30,0,3,2,6,100.0%,1,1,12,2,1,1,2,1,6,1,1,0,0,0,0,0,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,9,85,6,75,16,14.1%,80.8%,40,38,2,49,47,3,21.1%,19,0.00,0,0,1,1,4,1,2.00,0.57,2.00,0.57,2.57,3,0,0.29,9,-,-,36.7%,4.00,211,3,154,3,154,
1,4bc5n4bry6a5wswiwzq8d9oq2,765163,K. Thomas,Kadell Thomas,Left Winger,15377,Forge,Forge,FOR,c2pdzdl3dgf5b0siidn2ay5ii,481569,Kadell,Thomas,15377,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Left Winger,Forge,9,283,24,8,2,0,1,1,0,1,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,12,5,64,13,34,1.13,0,1,0.21,2,0,0,3,3,19,1,0,32,6,0,0,151,42,7,11,3,21,66.7%,0,0,27,4,2,5,3,1,3,3,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,6,8,68,29,54,14,26.6%,73.4%,16,22,9,30,22,12,20.0%,5,0.00,0,10,13,13,5,3,1.00,0.13,1.00,0.13,1.13,2,0,0.28,4,0.00,0.00,36.7%,11.00,211,8,154,8,154,
1,622w13rktz2os2jlo286col3p,92693,M. Aparicio,Manuel Aparicio,Central Midfielder,15382,York United,York,YRK,cqthcpums3aas2tdy0qhlkuwa,168505,Manuel,Aparicio,15382,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Central Midfielder,York United,6,530,25,0,2,1,3,1,2,1,0,6,5,0,0,0,3,2,0,2,0,0,0,0,0,2,1,8,40,18,271,66,147,0.44,2,0,0.62,0,1,0,10,10,22,1,0,36,12,0,0,379,40,5,9,8,22,66.7%,0,0,39,4,2,8,3,4,3,2,2,0,0,0,0,0,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,8,10,98,60,221,5,40.2%,78.6%,149,43,21,54,184,33,0.0%,3,0.00,0,9,13,13,7,2,0.13,0.31,0.13,0.31,0.44,10,1,0.04,10,0.11,0.20,35.2%,13.00,133,8,109,8,109,
1,653qyopyxl1qrfmul2n3m5g16,765160,M. Doner,Morey Doner,Right Back,15382,York United,York,YRK,cqthcpums3aas2tdy0qhlkuwa,481743,Morey,Doner,15382,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Right Back,York United,7,630,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,21,283,112,122,0.00,0,0,0.29,0,0,0,6,6,11,1,1,20,6,0,0,467,20,1,4,12,29,71.4%,10,6,35,0,1,3,3,2,1,0,2,0,0,0,0,0,7,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,4,128,139,200,4,35.0%,82.7%,118,61,55,68,142,73,37.5%,8,0.00,0,21,21,21,7,1,0.00,0.00,0.00,0.00,0.00,6,2,-,0,0.19,0.19,35.2%,6.00,133,4,109,4,109,
1,6rsihixcpnuyulgk4giwpzvth,166447,D. Samuel,Dominic Samuel,Right Back,15377,Forge,Forge,FOR,c2pdzdl3dgf5b0siidn2ay5ii,228121,Dominic,Samuel,15377,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Right Back,Forge,10,721,26,2,2,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,45,23,277,105,104,0.68,0,0,0.21,1,0,0,2,2,17,1,1,59,11,0,0,491,33,9,7,10,47,80.0%,20,8,31,2,7,3,3,8,6,0,4,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,13,2,10,114,183,194,7,50.5%,75.5%,111,30,68,41,139,97,81.0%,21,0.00,0,9,35,35,9,3,0.04,0.64,0.04,0.64,0.68,2,2,0.34,2,0.22,0.22,36.7%,7.00,211,3,154,3,154,
1,6twhs1y8bihm7vc9dib8hgezt,332971,K. Cela,Klaidi Cela,Central Midfielder,15377,Forge,Forge,FOR,c2pdzdl3dgf5b0siidn2ay5ii,224762,Klaidi,Cela,15377,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Central Midfielder,Forge,2,3,21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,-,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0.0%,0.0%,0,0,0,1,0,0,-,0,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,-,0,-,-,42.2%,0.00,62,0,39,0,39,
1,7yfwpe3tltsxez80puqy7hoet,170945,J. Di Chiara,Joseph Di Chiara,Central Midfielder,15382,York United,York,YRK,cqthcpums3aas2tdy0qhlkuwa,95575,Joseph,Di Chiara,15382,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Central Midfielder,York United,6,540,29,0,0,1,6,4,2,1,3,2,0,1,2,2,1,0,3,0,0,1,0,1,0,2,2,5,29,10,285,108,138,2.12,3,0,0.27,2,0,1,4,5,11,0,0,42,5,0,0,392,44,4,9,6,26,65.0%,7,3,38,6,2,7,6,6,8,1,1,0,0,0,0,0,7,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,0,7,117,82,193,22,26.7%,86.3%,148,52,46,65,169,51,26.7%,15,0.00,2,9,13,13,9,4,0.29,1.83,0.29,1.83,0.54,5,3,0.18,12,0.67,0.50,34.5%,11.00,118,11,97,11,97,
1,8djbjtpajhwv1falg9buuone2,658166,W. Murofushi,Wataru Murofushi,Central Midfielder,15382,York United,York,YRK,cqthcpums3aas2tdy0qhlkuwa,481746,Wataru,Murofushi,15382,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Central Midfielder,York United,7,329,25,4,3,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,18,6,216,86,106,0.12,0,0,0.55,0,1,0,3,3,3,0,0,16,1,1,1,251,15,0,4,1,7,80.0%,2,1,23,1,2,5,4,2,4,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,45,40,166,3,23.6%,88.9%,132,27,33,31,150,35,100.0%,1,0.00,0,0,3,3,3,1,0.09,0.04,0.09,0.04,0.12,3,0,0.04,3,-,-,35.2%,7.00,133,7,109,7,109,
